string1,string2,match
NASA,NASA,1.0
Deloitte Consulting,Deloitte Consulting,1.0
Intel Corporation,General Electric,0.0
Airbnb,Pfizer Pharmaceuticals,0.0
Intel Corporation,Tesla Motors,0.0
Boston Dynamics,Boston Dynamics,1.0
YouTube Videos,Siemens,0.0
YouTube Videos,YouTube Videos,1.0
Cisco Systems,Deloitte Consulting,0.0
Facebook Meta,Tesla Motors,0.0
Spotify,Spotify,1.0
Google LLC,Deloitte Consulting,0.0
Deloitte Consulting,Deloitte Consulting,1.0
Apple Inc,Twitter,0.0
Cisco Systems,Oracle Corporation,0.0
Tesla Energy,Oracle Corporation,0.0
PayPal,NASA,0.0
Samsung Electronics,Samsung Electronics,1.0
Twitter,Snapchat,0.0
Harvard University,Boston Dynamics,0.0
Spotify,John Smith,0.0
Jane Doe,JP Morgan Chase,0.0
Boston Dynamics,Twitter,0.0
New York City,Tesla Energy,0.0
Boston Consulting Group,Elon Musk,0.0
Samsung Electronics,AMD Inc,0.0
Berkshire Hathaway,Microsoft Corporation,0.0
Netflix Streaming,Snapchat,0.0
Twitter,Citibank,0.0
Blue Origin,Citibank,0.0
Facebook Meta,Tesla Motors,0.0
Snapchat,Snapchat,1.0
New York City,Deloitte Consulting,0.0
Berkshire Hathaway,Berkshire Hathaway,1.0
Netflix Streaming,Accenture,0.0
International Business Machines,International Business Machines,1.0
International Business Machines,Morgan Stanley,0.0
AMD Inc,YouTube Videos,0.0
Airbnb,Siemens,0.0
Accenture,Accenture,1.0
AMD Inc,New York City,0.0
Uber Technologies,Uber Technologies,1.0
Uber Technologies,Uber Technologies,1.0
Twitter,Twitter,1.0
Accenture,Accenture,1.0
California Institute of Technology,California Institute of Technology,1.0
Wall Street,Wall Street,1.0
Snapchat,Snapchat,1.0
Facebook Meta,Facebook Meta,1.0
Goldman Sachs,Goldman Sachs,1.0
SpaceX,SpaceX,1.0
Amazon.com,Amazon.com,1.0
Snapchat,Raytheon Technologies,0.0
Accenture,Boston Consulting Group,0.0
Johnson & Johnson,Massachusetts Institute of Technology,0.0
Samsung Electronics,Samsung Electronics,1.0
Deloitte Consulting,Deloitte Consulting,1.0
PayPal,Google LLC,0.0
Boston Consulting Group,Microsoft Corporation,0.0
Wall Street,Tesla Motors,0.0
Airbnb,Airbnb,1.0
New York City,New York City,1.0
Citibank,Goldman Sachs,0.0
Airbnb,Space Exploration Technologies,0.0
Jane Doe,Jane Doe,1.0
Moderna Inc,Moderna Inc,1.0
Johnson & Johnson,Spotify,0.0
General Electric,General Electric,1.0
Amazon.com,Amazon.com,1.0
Netflix Streaming,Goldman Sachs,0.0
Space Exploration Technologies,Space Exploration Technologies,1.0
Apple Inc,California Institute of Technology,0.0
Jane Doe,Lyft Inc,0.0
PayPal,PayPal,1.0
AMD Inc,AMD Inc,1.0
Space Exploration Technologies,Space Exploration Technologies,1.0
AMD Inc,Citibank,0.0
Morgan Stanley,Morgan Stanley,1.0
Space Exploration Technologies,Space Exploration Technologies,1.0
Twitter,Amazon.com,0.0
Uber Technologies,Intel Corporation,0.0
Accenture,Accenture,1.0
Boston Dynamics,Berkshire Hathaway,0.0
Siemens,Siemens,1.0
Google LLC,Microsoft Corporation,0.0
Goldman Sachs,Goldman Sachs,1.0
Berkshire Hathaway,Adobe Systems,0.0
YouTube Videos,Adobe Systems,0.0
Tesla Motors,Tesla Motors,1.0
NASA,NASA,1.0
Space Exploration Technologies,Airbnb,0.0
Citibank,PayPal,0.0
Boston Dynamics,Boston Dynamics,1.0
Space Exploration Technologies,Adobe Systems,0.0
Intel Corporation,Oracle Corporation,0.0
Tesla Energy,Tesla Energy,1.0
Google LLC,NASA,0.0
NASA,NASA,1.0
JP Morgan Chase,YouTube Videos,0.0
AMD Inc,Jane Doe,0.0
JP Morgan Chase,Lockheed Martin,0.0
Jane Doe,Microsoft Corporation,0.0
AMD Inc,Oracle Corporation,0.0
Samsung Electronics,Samsung Electronics,1.0
Pfizer Pharmaceuticals,Pfizer Pharmaceuticals,1.0
General Electric,General Electric,1.0
Boeing,Boeing,1.0
Berkshire Hathaway,General Electric,0.0
Netflix Streaming,California Institute of Technology,0.0
Microsoft Corporation,PayPal,0.0
John Smith,John Smith,1.0
Space Exploration Technologies,Raytheon Technologies,0.0
Lockheed Martin,Intel Corporation,0.0
Morgan Stanley,Morgan Stanley,1.0
Berkshire Hathaway,Adobe Systems,0.0
Pfizer Pharmaceuticals,Pfizer Pharmaceuticals,1.0
Deloitte Consulting,Deloitte Consulting,1.0
YouTube Videos,YouTube Videos,1.0
Cisco Systems,Cisco Systems,1.0
Raytheon Technologies,PayPal,0.0
Apple Inc,Massachusetts Institute of Technology,0.0
Raytheon Technologies,Raytheon Technologies,1.0
Deloitte Consulting,Deloitte Consulting,1.0
Spotify,Spotify,1.0
Spotify,Spotify,1.0
Lockheed Martin,Lockheed Martin,1.0
Microsoft Corporation,Microsoft Corporation,1.0
Berkshire Hathaway,Berkshire Hathaway,1.0
Lockheed Martin,Lockheed Martin,1.0
Microsoft Corporation,Microsoft Corporation,1.0
Airbnb,Airbnb,1.0
YouTube Videos,YouTube Videos,1.0
Microsoft Corporation,Microsoft Corporation,1.0
Deloitte Consulting,Harvard University,0.0
Snapchat,Snapchat,1.0
Massachusetts Institute of Technology,Facebook Meta,0.0
Lyft Inc,Facebook Meta,0.0
NASA,NASA,1.0
Lockheed Martin,Lockheed Martin,1.0
Jane Doe,JP Morgan Chase,0.0
Harvard University,Microsoft Corporation,0.0
Pfizer Pharmaceuticals,Pfizer Pharmaceuticals,1.0
NASA,Oracle Corporation,0.0
Raytheon Technologies,Raytheon Technologies,1.0
Amazon.com,Cisco Systems,0.0
PayPal,Oracle Corporation,0.0
General Electric,Berkshire Hathaway,0.0
Spotify,Spotify,1.0
Snapchat,Snapchat,1.0
Spotify,Spotify,1.0
Moderna Inc,Moderna Inc,1.0
Siemens,Intel Corporation,0.0
Boston Consulting Group,Boston Consulting Group,1.0
PayPal,Jane Doe,0.0
Lyft Inc,Lyft Inc,1.0
Tesla Energy,Tesla Energy,1.0
Intel Corporation,Wall Street,0.0
JP Morgan Chase,Space Exploration Technologies,0.0
Goldman Sachs,Accenture,0.0
PayPal,PayPal,1.0
Deloitte Consulting,Deloitte Consulting,1.0
Spotify,Spotify,1.0
Moderna Inc,Snapchat,0.0
PayPal,PayPal,1.0
Uber Technologies,Uber Technologies,1.0
Harvard University,Spotify,0.0
Goldman Sachs,Goldman Sachs,1.0
Accenture,Samsung Electronics,0.0
AMD Inc,Oracle Corporation,0.0
Boston Consulting Group,Samsung Electronics,0.0
Lockheed Martin,SpaceX,0.0
Cisco Systems,SpaceX,0.0
Intel Corporation,Accenture,0.0
McKinsey & Company,Uber Technologies,0.0
International Business Machines,International Business Machines,1.0
Snapchat,Amazon.com,0.0
Netflix Streaming,Netflix Streaming,1.0
Berkshire Hathaway,Berkshire Hathaway,1.0
Raytheon Technologies,General Electric,0.0
Moderna Inc,Moderna Inc,1.0
Uber Technologies,Uber Technologies,1.0
Pfizer Pharmaceuticals,Boston Dynamics,0.0
Goldman Sachs,Goldman Sachs,1.0
Raytheon Technologies,Spotify,0.0
PayPal,PayPal,1.0
Apple Inc,Apple Inc,1.0
New York City,New York City,1.0
McKinsey & Company,Google LLC,0.0
Uber Technologies,Oracle Corporation,0.0
Adobe Systems,Adobe Systems,1.0
Massachusetts Institute of Technology,Massachusetts Institute of Technology,1.0
Apple Inc,Johnson & Johnson,0.0
Accenture,Space Exploration Technologies,0.0
Google LLC,Jane Doe,0.0
Samsung Electronics,Samsung Electronics,1.0
New York City,New York City,1.0
California Institute of Technology,California Institute of Technology,1.0
Accenture,Accenture,1.0
Tesla Energy,JP Morgan Chase,0.0
Tesla Motors,Cisco Systems,0.0
Space Exploration Technologies,Space Exploration Technologies,1.0
Cisco Systems,Cisco Systems,1.0
YouTube Videos,Google LLC,0.0
Goldman Sachs,Space Exploration Technologies,0.0
California Institute of Technology,California Institute of Technology,1.0
Moderna Inc,Moderna Inc,1.0
Twitter,Twitter,1.0
Raytheon Technologies,SpaceX,0.0
Blue Origin,Blue Origin,1.0
Apple Inc,Apple Inc,1.0
SpaceX,SpaceX,1.0
California Institute of Technology,California Institute of Technology,1.0
Morgan Stanley,Citibank,0.0
Accenture,Morgan Stanley,0.0
Goldman Sachs,Goldman Sachs,1.0
Tesla Energy,Tesla Energy,1.0
Cisco Systems,Cisco Systems,1.0
Boston Dynamics,Apple Inc,0.0
Goldman Sachs,Goldman Sachs,1.0
Wall Street,Wall Street,1.0
Space Exploration Technologies,PayPal,0.0
Blue Origin,Blue Origin,1.0
Twitter,Tesla Energy,0.0
Deloitte Consulting,Deloitte Consulting,1.0
Lockheed Martin,Lockheed Martin,1.0
California Institute of Technology,California Institute of Technology,1.0
Elon Musk,Netflix Streaming,0.0
Boston Consulting Group,Intel Corporation,0.0
Boston Dynamics,Boston Dynamics,1.0
Blue Origin,Adobe Systems,0.0
Morgan Stanley,Siemens,0.0
Adobe Systems,Adobe Systems,1.0
Johnson & Johnson,Moderna Inc,0.0
Jane Doe,Citibank,0.0
Pfizer Pharmaceuticals,John Smith,0.0
Boeing,Boeing,1.0
SpaceX,Accenture,0.0
Goldman Sachs,Boston Dynamics,0.0
Lockheed Martin,John Smith,0.0
Microsoft Corporation,Morgan Stanley,0.0
Apple Inc,NASA,0.0
Microsoft Corporation,Facebook Meta,0.0
Uber Technologies,Spotify,0.0
Lyft Inc,Boston Consulting Group,0.0
Google LLC,Facebook Meta,0.0
California Institute of Technology,Intel Corporation,0.0
Snapchat,NASA,0.0
Lyft Inc,Oracle Corporation,0.0
Netflix Streaming,Google LLC,0.0
Netflix Streaming,Netflix Streaming,1.0
Moderna Inc,Moderna Inc,1.0
Tesla Motors,Netflix Streaming,0.0
Citibank,Citibank,1.0
Uber Technologies,Space Exploration Technologies,0.0
Goldman Sachs,Goldman Sachs,1.0
Uber Technologies,Airbnb,0.0
McKinsey & Company,McKinsey & Company,1.0
Google LLC,Twitter,0.0
California Institute of Technology,California Institute of Technology,1.0
Twitter,Amazon.com,0.0
Airbnb,Wall Street,0.0
Space Exploration Technologies,Twitter,0.0
AMD Inc,Spotify,0.0
Samsung Electronics,Samsung Electronics,1.0
Massachusetts Institute of Technology,AMD Inc,0.0
Microsoft Corporation,McKinsey & Company,0.0
John Smith,John Smith,1.0
Lyft Inc,Boston Dynamics,0.0
Apple Inc,Siemens,0.0
Pfizer Pharmaceuticals,Harvard University,0.0
Samsung Electronics,Samsung Electronics,1.0
Lockheed Martin,Lockheed Martin,1.0
Jane Doe,Jane Doe,1.0
Snapchat,Airbnb,0.0
General Electric,General Electric,1.0
Space Exploration Technologies,Boston Consulting Group,0.0
Harvard University,Harvard University,1.0
Moderna Inc,Airbnb,0.0
General Electric,General Electric,1.0
Lockheed Martin,Uber Technologies,0.0
Cisco Systems,Apple Inc,0.0
Harvard University,NASA,0.0
JP Morgan Chase,YouTube Videos,0.0
Citibank,Citibank,1.0
Blue Origin,Blue Origin,1.0
Intel Corporation,Moderna Inc,0.0
Raytheon Technologies,Raytheon Technologies,1.0
Tesla Energy,Tesla Energy,1.0
Lyft Inc,JP Morgan Chase,0.0
Deloitte Consulting,Deloitte Consulting,1.0
Tesla Energy,Tesla Energy,1.0
Airbnb,Wall Street,0.0
International Business Machines,International Business Machines,1.0
Samsung Electronics,Harvard University,0.0
Raytheon Technologies,Raytheon Technologies,1.0
Apple Inc,Boeing,0.0
Deloitte Consulting,Boeing,0.0
McKinsey & Company,McKinsey & Company,1.0
NASA,Boston Dynamics,0.0
Spotify,Spotify,1.0
JP Morgan Chase,Tesla Motors,0.0
Johnson & Johnson,Johnson & Johnson,1.0
Pfizer Pharmaceuticals,Boston Consulting Group,0.0
Adobe Systems,Adobe Systems,1.0
John Smith,Elon Musk,0.0
John Smith,John Smith,1.0
Elon Musk,Boeing,0.0
Microsoft Corporation,Space Exploration Technologies,0.0
Apple Inc,Siemens,0.0
SpaceX,SpaceX,1.0
Google LLC,Google LLC,1.0
Accenture,Facebook Meta,0.0
Wall Street,Wall Street,1.0
AMD Inc,AMD Inc,1.0
Snapchat,Jane Doe,0.0
Tesla Motors,Tesla Motors,1.0
NASA,International Business Machines,0.0
Boeing,Boeing,1.0
Twitter,Twitter,1.0
Citibank,Wall Street,0.0
Berkshire Hathaway,Apple Inc,0.0
Snapchat,Boeing,0.0
Moderna Inc,Morgan Stanley,0.0
Google LLC,Google LLC,1.0
International Business Machines,Boston Consulting Group,0.0
Blue Origin,New York City,0.0
NASA,NASA,1.0
AMD Inc,AMD Inc,1.0
Samsung Electronics,Samsung Electronics,1.0
Raytheon Technologies,Raytheon Technologies,1.0
Deloitte Consulting,Berkshire Hathaway,0.0
YouTube Videos,Moderna Inc,0.0
Facebook Meta,Boston Consulting Group,0.0
Intel Corporation,Intel Corporation,1.0
AMD Inc,AMD Inc,1.0
Citibank,Cisco Systems,0.0
Wall Street,Citibank,0.0
Massachusetts Institute of Technology,Massachusetts Institute of Technology,1.0
Massachusetts Institute of Technology,Massachusetts Institute of Technology,1.0
Deloitte Consulting,Deloitte Consulting,1.0
Facebook Meta,Facebook Meta,1.0
New York City,New York City,1.0
Moderna Inc,Moderna Inc,1.0
Snapchat,Elon Musk,0.0
Space Exploration Technologies,Amazon.com,0.0
Cisco Systems,Cisco Systems,1.0
John Smith,Citibank,0.0
Goldman Sachs,Twitter,0.0
Space Exploration Technologies,Space Exploration Technologies,1.0
Spotify,AMD Inc,0.0
Amazon.com,Amazon.com,1.0
Jane Doe,Siemens,0.0
Twitter,Twitter,1.0
YouTube Videos,Deloitte Consulting,0.0
Spotify,Microsoft Corporation,0.0
Netflix Streaming,Netflix Streaming,1.0
Boeing,Boeing,1.0
Deloitte Consulting,Elon Musk,0.0
John Smith,Tesla Energy,0.0
Google LLC,Google LLC,1.0
Twitter,Blue Origin,0.0
NASA,NASA,1.0
Tesla Energy,Tesla Energy,1.0
Amazon.com,Cisco Systems,0.0
Lyft Inc,Lyft Inc,1.0
General Electric,General Electric,1.0
Lockheed Martin,Lockheed Martin,1.0
Johnson & Johnson,Johnson & Johnson,1.0
AMD Inc,AMD Inc,1.0
Netflix Streaming,SpaceX,0.0
Intel Corporation,Johnson & Johnson,0.0
Boston Dynamics,Twitter,0.0
Cisco Systems,Berkshire Hathaway,0.0
Goldman Sachs,Goldman Sachs,1.0
New York City,Intel Corporation,0.0
NASA,NASA,1.0
PayPal,Oracle Corporation,0.0
Goldman Sachs,PayPal,0.0
Harvard University,Harvard University,1.0
Elon Musk,Facebook Meta,0.0
Airbnb,Airbnb,1.0
Uber Technologies,Uber Technologies,1.0
Google LLC,Google LLC,1.0
Lockheed Martin,Boston Dynamics,0.0
Citibank,Adobe Systems,0.0
Cisco Systems,Apple Inc,0.0
Boston Consulting Group,Boston Consulting Group,1.0
Intel Corporation,Blue Origin,0.0
Uber Technologies,Uber Technologies,1.0
Tesla Energy,Netflix Streaming,0.0
Facebook Meta,Facebook Meta,1.0
Snapchat,Snapchat,1.0
AMD Inc,SpaceX,0.0
Lyft Inc,Lyft Inc,1.0
JP Morgan Chase,JP Morgan Chase,1.0
Citibank,Citibank,1.0
New York City,New York City,1.0
Oracle Corporation,Netflix Streaming,0.0
Berkshire Hathaway,Boston Dynamics,0.0
Uber Technologies,Twitter,0.0
NASA,NASA,1.0
Adobe Systems,California Institute of Technology,0.0
SpaceX,SpaceX,1.0
Snapchat,Snapchat,1.0
General Electric,General Electric,1.0
PayPal,PayPal,1.0
Citibank,Citibank,1.0
Blue Origin,Netflix Streaming,0.0
YouTube Videos,YouTube Videos,1.0
Goldman Sachs,Goldman Sachs,1.0
New York City,Intel Corporation,0.0
Pfizer Pharmaceuticals,New York City,0.0
Lyft Inc,Lyft Inc,1.0
Boston Dynamics,Boston Dynamics,1.0
Cisco Systems,AMD Inc,0.0
Apple Inc,Siemens,0.0
John Smith,International Business Machines,0.0
Raytheon Technologies,Raytheon Technologies,1.0
Apple Inc,Johnson & Johnson,0.0
Snapchat,Amazon.com,0.0
Raytheon Technologies,John Smith,0.0
YouTube Videos,AMD Inc,0.0
Boston Consulting Group,Boston Consulting Group,1.0
Accenture,Boeing,0.0
Google LLC,Pfizer Pharmaceuticals,0.0
Wall Street,Wall Street,1.0
Cisco Systems,Google LLC,0.0
Tesla Energy,Microsoft Corporation,0.0
Airbnb,Space Exploration Technologies,0.0
Citibank,Citibank,1.0
Johnson & Johnson,International Business Machines,0.0
Oracle Corporation,Oracle Corporation,1.0
Apple Inc,Apple Inc,1.0
YouTube Videos,SpaceX,0.0
John Smith,John Smith,1.0
Snapchat,Snapchat,1.0
SpaceX,Pfizer Pharmaceuticals,0.0
JP Morgan Chase,JP Morgan Chase,1.0
Space Exploration Technologies,JP Morgan Chase,0.0
Blue Origin,YouTube Videos,0.0
Johnson & Johnson,Boston Consulting Group,0.0
Amazon.com,Amazon.com,1.0
International Business Machines,Twitter,0.0
Boston Dynamics,Tesla Motors,0.0
Apple Inc,International Business Machines,0.0
Microsoft Corporation,Elon Musk,0.0
JP Morgan Chase,JP Morgan Chase,1.0
New York City,New York City,1.0
Wall Street,Snapchat,0.0
Deloitte Consulting,General Electric,0.0
PayPal,PayPal,1.0
Twitter,SpaceX,0.0
Samsung Electronics,Samsung Electronics,1.0
Tesla Energy,Boston Dynamics,0.0
McKinsey & Company,McKinsey & Company,1.0
Oracle Corporation,Oracle Corporation,1.0
Massachusetts Institute of Technology,NASA,0.0
Google LLC,Wall Street,0.0
Microsoft Corporation,Microsoft Corporation,1.0
Lockheed Martin,Lockheed Martin,1.0
General Electric,General Electric,1.0
Facebook Meta,Facebook Meta,1.0
Adobe Systems,Adobe Systems,1.0
Cisco Systems,Cisco Systems,1.0
Tesla Energy,Oracle Corporation,0.0
Oracle Corporation,Oracle Corporation,1.0
Massachusetts Institute of Technology,Intel Corporation,0.0
JP Morgan Chase,Goldman Sachs,0.0
Intel Corporation,Elon Musk,0.0
Google LLC,Google LLC,1.0
YouTube Videos,YouTube Videos,1.0
Boston Dynamics,Boston Dynamics,1.0
Raytheon Technologies,Netflix Streaming,0.0
Lyft Inc,Lyft Inc,1.0
Deloitte Consulting,Deloitte Consulting,1.0
McKinsey & Company,McKinsey & Company,1.0
International Business Machines,International Business Machines,1.0
Siemens,Siemens,1.0
YouTube Videos,Citibank,0.0
Netflix Streaming,Netflix Streaming,1.0
Morgan Stanley,Tesla Energy,0.0
Cisco Systems,Cisco Systems,1.0
Lockheed Martin,Lockheed Martin,1.0
Johnson & Johnson,Massachusetts Institute of Technology,0.0
Airbnb,Airbnb,1.0
YouTube Videos,Accenture,0.0
Berkshire Hathaway,Berkshire Hathaway,1.0
John Smith,General Electric,0.0
Accenture,California Institute of Technology,0.0
Morgan Stanley,Netflix Streaming,0.0
California Institute of Technology,Netflix Streaming,0.0
Tesla Motors,Tesla Motors,1.0
Jane Doe,Jane Doe,1.0
Oracle Corporation,SpaceX,0.0
Goldman Sachs,Goldman Sachs,1.0
New York City,New York City,1.0
Microsoft Corporation,Space Exploration Technologies,0.0
Johnson & Johnson,Johnson & Johnson,1.0
NASA,NASA,1.0
McKinsey & Company,General Electric,0.0
Goldman Sachs,Pfizer Pharmaceuticals,0.0
Lyft Inc,Lyft Inc,1.0
PayPal,Netflix Streaming,0.0
YouTube Videos,YouTube Videos,1.0
Moderna Inc,Moderna Inc,1.0
Snapchat,Cisco Systems,0.0
Citibank,Elon Musk,0.0
Siemens,Airbnb,0.0
Boeing,Apple Inc,0.0
New York City,New York City,1.0
Samsung Electronics,Samsung Electronics,1.0
Facebook Meta,Facebook Meta,1.0
Tesla Energy,Lockheed Martin,0.0
Harvard University,Harvard University,1.0
Boston Dynamics,Boston Dynamics,1.0
Blue Origin,Space Exploration Technologies,0.0
Siemens,New York City,0.0
Elon Musk,Pfizer Pharmaceuticals,0.0
New York City,Elon Musk,0.0
Microsoft Corporation,Lockheed Martin,0.0
California Institute of Technology,California Institute of Technology,1.0
Adobe Systems,Massachusetts Institute of Technology,0.0
Lockheed Martin,Deloitte Consulting,0.0
Netflix Streaming,Netflix Streaming,1.0
Lockheed Martin,Lockheed Martin,1.0
Moderna Inc,Moderna Inc,1.0
Adobe Systems,Adobe Systems,1.0
Raytheon Technologies,Facebook Meta,0.0
Tesla Energy,Oracle Corporation,0.0
California Institute of Technology,Accenture,0.0
Morgan Stanley,Morgan Stanley,1.0
Spotify,Boston Consulting Group,0.0
Jane Doe,Facebook Meta,0.0
Cisco Systems,Cisco Systems,1.0
Space Exploration Technologies,Boeing,0.0
Intel Corporation,Jane Doe,0.0
Snapchat,Wall Street,0.0
New York City,Apple Inc,0.0
Facebook Meta,Facebook Meta,1.0
Berkshire Hathaway,PayPal,0.0
Lockheed Martin,Lockheed Martin,1.0
PayPal,PayPal,1.0
Oracle Corporation,Oracle Corporation,1.0
Tesla Energy,Samsung Electronics,0.0
Accenture,Accenture,1.0
Citibank,AMD Inc,0.0
International Business Machines,Accenture,0.0
Samsung Electronics,Samsung Electronics,1.0
Harvard University,Morgan Stanley,0.0
Blue Origin,Blue Origin,1.0
Samsung Electronics,Wall Street,0.0
International Business Machines,Netflix Streaming,0.0
McKinsey & Company,McKinsey & Company,1.0
Accenture,Netflix Streaming,0.0
Siemens,Twitter,0.0
Cisco Systems,Cisco Systems,1.0
Citibank,Massachusetts Institute of Technology,0.0
Blue Origin,Blue Origin,1.0
Boston Dynamics,Boston Dynamics,1.0
New York City,McKinsey & Company,0.0
SpaceX,Tesla Motors,0.0
Elon Musk,Tesla Energy,0.0
Harvard University,Raytheon Technologies,0.0
Lyft Inc,Elon Musk,0.0
Goldman Sachs,Siemens,0.0
Elon Musk,Microsoft Corporation,0.0
Blue Origin,Pfizer Pharmaceuticals,0.0
Airbnb,Airbnb,1.0
General Electric,General Electric,1.0
McKinsey & Company,McKinsey & Company,1.0
Netflix Streaming,Siemens,0.0
YouTube Videos,New York City,0.0
Tesla Energy,YouTube Videos,0.0
Tesla Motors,Tesla Motors,1.0
Jane Doe,Goldman Sachs,0.0
AMD Inc,AMD Inc,1.0
Airbnb,Morgan Stanley,0.0
PayPal,Accenture,0.0
Wall Street,SpaceX,0.0
NASA,NASA,1.0
Twitter,Twitter,1.0
Wall Street,Massachusetts Institute of Technology,0.0
Lockheed Martin,Cisco Systems,0.0
John Smith,John Smith,1.0
Uber Technologies,Uber Technologies,1.0
Space Exploration Technologies,Space Exploration Technologies,1.0
Accenture,Accenture,1.0
Blue Origin,Blue Origin,1.0
Massachusetts Institute of Technology,Lyft Inc,0.0
Facebook Meta,Oracle Corporation,0.0
Tesla Energy,Tesla Motors,0.0
Accenture,Google LLC,0.0
Samsung Electronics,Boston Dynamics,0.0
Boeing,California Institute of Technology,0.0
Accenture,Accenture,1.0
Boston Consulting Group,Twitter,0.0
Boston Consulting Group,Citibank,0.0
Goldman Sachs,Goldman Sachs,1.0
Morgan Stanley,Morgan Stanley,1.0
Spotify,Spotify,1.0
Oracle Corporation,Oracle Corporation,1.0
PayPal,PayPal,1.0
Tesla Motors,JP Morgan Chase,0.0
Intel Corporation,Intel Corporation,1.0
Space Exploration Technologies,Raytheon Technologies,0.0
New York City,New York City,1.0
JP Morgan Chase,JP Morgan Chase,1.0
SpaceX,YouTube Videos,0.0
Siemens,Siemens,1.0
Facebook Meta,Cisco Systems,0.0
Moderna Inc,Uber Technologies,0.0
Airbnb,AMD Inc,0.0
Facebook Meta,Snapchat,0.0
Microsoft Corporation,Microsoft Corporation,1.0
Spotify,Adobe Systems,0.0
Samsung Electronics,Elon Musk,0.0
Siemens,Moderna Inc,0.0
Lockheed Martin,Lockheed Martin,1.0
YouTube Videos,YouTube Videos,1.0
Moderna Inc,Citibank,0.0
PayPal,Google LLC,0.0
Adobe Systems,Adobe Systems,1.0
International Business Machines,International Business Machines,1.0
Jane Doe,Jane Doe,1.0
Snapchat,Snapchat,1.0
Morgan Stanley,Google LLC,0.0
Oracle Corporation,NASA,0.0
Citibank,SpaceX,0.0
JP Morgan Chase,JP Morgan Chase,1.0
Johnson & Johnson,Uber Technologies,0.0
NASA,Accenture,0.0
Moderna Inc,Jane Doe,0.0
Boeing,Blue Origin,0.0
Netflix Streaming,Netflix Streaming,1.0
Snapchat,Jane Doe,0.0
International Business Machines,International Business Machines,1.0
Citibank,Wall Street,0.0
Tesla Energy,Tesla Energy,1.0
Deloitte Consulting,General Electric,0.0
Space Exploration Technologies,YouTube Videos,0.0
Moderna Inc,Moderna Inc,1.0
Blue Origin,Goldman Sachs,0.0
Oracle Corporation,Oracle Corporation,1.0
Microsoft Corporation,Tesla Motors,0.0
Facebook Meta,Facebook Meta,1.0
SpaceX,NASA,0.0
Tesla Energy,New York City,0.0
Goldman Sachs,Citibank,0.0
Space Exploration Technologies,Space Exploration Technologies,1.0
Airbnb,Tesla Energy,0.0
Deloitte Consulting,Deloitte Consulting,1.0
Google LLC,Raytheon Technologies,0.0
Intel Corporation,YouTube Videos,0.0
Blue Origin,JP Morgan Chase,0.0
Elon Musk,Elon Musk,1.0
Boeing,Boeing,1.0
Accenture,Uber Technologies,0.0
Intel Corporation,Intel Corporation,1.0
McKinsey & Company,Blue Origin,0.0
Samsung Electronics,Apple Inc,0.0
John Smith,John Smith,1.0
New York City,Jane Doe,0.0
Lockheed Martin,Amazon.com,0.0
Spotify,California Institute of Technology,0.0
Morgan Stanley,Microsoft Corporation,0.0
Google LLC,SpaceX,0.0
Deloitte Consulting,JP Morgan Chase,0.0
Deloitte Consulting,Deloitte Consulting,1.0
Apple Inc,Morgan Stanley,0.0
Apple Inc,Snapchat,0.0
Amazon.com,Lyft Inc,0.0
Jane Doe,Siemens,0.0
Apple Inc,Apple Inc,1.0
Adobe Systems,Adobe Systems,1.0
Goldman Sachs,Goldman Sachs,1.0
Berkshire Hathaway,Cisco Systems,0.0
General Electric,Lyft Inc,0.0
General Electric,General Electric,1.0
Adobe Systems,Harvard University,0.0
Accenture,Accenture,1.0
Tesla Energy,Netflix Streaming,0.0
AMD Inc,Google LLC,0.0
Pfizer Pharmaceuticals,Intel Corporation,0.0
Snapchat,Cisco Systems,0.0
Pfizer Pharmaceuticals,Pfizer Pharmaceuticals,1.0
Snapchat,Snapchat,1.0
Apple Inc,Pfizer Pharmaceuticals,0.0
Lockheed Martin,Twitter,0.0
Lockheed Martin,Adobe Systems,0.0
Microsoft Corporation,Google LLC,0.0
Microsoft Corporation,Boston Consulting Group,0.0
Adobe Systems,Adobe Systems,1.0
Accenture,Accenture,1.0
Oracle Corporation,Cisco Systems,0.0
Facebook Meta,Facebook Meta,1.0
International Business Machines,International Business Machines,1.0
Johnson & Johnson,Johnson & Johnson,1.0
SpaceX,Space Exploration Technologies,0.0
Wall Street,Goldman Sachs,0.0
Blue Origin,Blue Origin,1.0
Citibank,Goldman Sachs,0.0
Microsoft Corporation,Space Exploration Technologies,0.0
Blue Origin,Blue Origin,1.0
Pfizer Pharmaceuticals,Pfizer Pharmaceuticals,1.0
General Electric,Space Exploration Technologies,0.0
Microsoft Corporation,Microsoft Corporation,1.0
Cisco Systems,Cisco Systems,1.0
Amazon.com,Amazon.com,1.0
Accenture,Accenture,1.0
Morgan Stanley,California Institute of Technology,0.0
Blue Origin,Blue Origin,1.0
John Smith,John Smith,1.0
SpaceX,SpaceX,1.0
Samsung Electronics,Boeing,0.0
Goldman Sachs,Goldman Sachs,1.0
Lyft Inc,PayPal,0.0
California Institute of Technology,California Institute of Technology,1.0
Tesla Energy,Snapchat,0.0
Oracle Corporation,Jane Doe,0.0
YouTube Videos,Harvard University,0.0
John Smith,John Smith,1.0
John Smith,John Smith,1.0
Cisco Systems,Airbnb,0.0
Microsoft Corporation,Microsoft Corporation,1.0
